customer_id,age,tenure_months,orders,orders_last_90d,average_order_value,order_value_std,days_since_last_order,support_tickets,support_tickets_last_180d,returns,discount_order_share,newsletter_opens_last_90d,subscription_type,country,acquisition_channel,primary_device,snapshot_date,orders_in_outcome_window,churned,subscription_cancelled_at_export
CUST-010425,44.0,5.9,2,2,51.27,18.19,47.0,2.0,2,1,0.341,3,free,Spain,paid_search,desktop,2026-01-01,0,1,1
CUST-011758,26.0,25.9,13,4,40.88,20.51,40.0,0.0,0,0,0.307,2,free,Ireland,social,mobile,2026-01-01,0,1,1
CUST-010412,18.0,1.7,3,0,39.57,2.77,5.0,1.0,1,0,0.468,2,free,Spain,organic,mobile,2026-01-01,2,0,0
CUST-011144,42.0,1.6,0,0,,,-1.0,0.0,0,0,,0,free,United Kingdom,affiliate,mobile,2026-01-01,0,1,0
CUST-001993,34.0,11.0,11,2,54.64,30.22,44.0,0.0,0,0,0.258,3,BASIC,United Kingdom ,social,mobile,2026-01-01,4,0,0
CUST-002333,,10.3,8,4,59.13,10.98,169.0,1.0,1,1,0.375,4,free,United Kingdom,social,tablet,2026-01-01,3,0,0
CUST-007803,44.0,26.7,50,8,45.33,15.6,11.0,1.0,0,6,0.357,0,premium,United Kingdom,social,mobile,2026-01-01,5,0,0
CUST-008080,44.0,29.7,1,0,70.22,0.0,785.0,15.0,1,0,0.524,1,free,France,affiliate,mobile,2026-01-01,0,1,0
CUST-005938,33.0,21.1,15,4,75.75,33.12,90.0,0.0,0,0,0.504,0,free,Poland,social,desktop,2026-01-01,2,0,0
CUST-003460,27.0,14.8,6,1,63.63,7.4,74.0,1.0,1,0,0.41,2,free,Poland,referral,mobile,2026-01-01,0,1,1
CUST-005139,27.0,3.8,3,3,31.98,5.57,7.0,1.0,1,0,0.293,7,free,DE,affiliate,mobile,2026-01-01,3,0,0
CUST-006097,18.0,24.8,124,11,77.89,35.65,1.0,1.0,0,3,0.047,4,premium,germany,organic,desktop,2026-01-01,13,0,0
CUST-007061,18.0,17.9,40,7,85.56,38.15,25.0,1.0,0,7,0.446,4,premium,United Kingdom,affiliate,mobile,2026-01-01,7,0,0
CUST-007143,52.0,35.9,5,0,48.43,13.62,1040.0,12.0,1,1,0.291,6,basic,UK,referral,desktop,2026-01-01,0,1,1
CUST-004519,,25.9,13,2,49.56,12.45,78.0,0.0,0,8,0.337,3,free,France,social,mobile,2026-01-01,2,0,0
CUST-005637,23.0,9.9,2,0,43.35,12.01,219.0,1.0,1,1,0.343,2,free,Netherlands,organic,mobile,2026-01-01,0,1,1
CUST-010488,49.0,10.1,14,9,83.68,33.77,24.0,0.0,0,2,0.507,10,BASIC,Poland,affiliate,mobile,2026-01-01,6,0,0
CUST-010244,36.0,11.7,13,0,57.97,14.86,73.0,1.0,1,0,0.098,5,basic,United Kingdom,organic,desktop,2026-01-01,1,0,0
CUST-000258,35.0,4.6,4,1,46.69,2.33,102.0,1.0,1,0,0.438,7,free,United Kingdom,organic,mobile,2026-01-01,4,0,0
CUST-009368,28.0,26.8,52,9,52.12,15.05,43.0,1.0,0,2,0.125,5,premium,France,organic,mobile,2026-01-01,7,0,0
CUST-009302,55.0,30.5,24,2,53.09,10.99,28.0,0.0,0,0,0.454,0,BASIC,United Kingdom,affiliate,desktop,2026-01-01,4,0,0
CUST-010591,40.0,35.5,4,0,49.39,11.67,848.0,3.0,0,0,0.121,1,free,Ireland,referral,mobile,2026-01-01,0,1,1
CUST-009826,58.0,14.5,5,1,56.33,20.04,13.0,1.0,0,0,0.335,3,free,France,paid_search,mobile,2026-01-01,1,0,0
CUST-007646,35.0,19.8,11,2,46.5,21.4,107.0,4.0,2,2,0.375,1,basic,Netherlands,paid_search,desktop,2026-01-01,0,1,0
CUST-003626,44.0,27.0,8,1,53.57,17.47,26.0,3.0,1,0,0.115,4,FREE,Spain,paid_search,mobile,2026-01-01,1,0,0
CUST-000703,,6.8,35,17,58.88,19.66,11.0,1.0,1,7,0.15,4,premium,Poland,organic,desktop,2026-01-01,5,0,0
CUST-003190,41.0,30.2,16,0,61.73,17.32,258.0,2.0,1,3,0.315,5,basic,France,organic,mobile,2026-01-01,0,1,1
CUST-000504,37.0,31.3,10,0,28.81,12.47,15.0,0.0,0,1,0.493,9,free,Ireland,organic,mobile,2026-01-01,2,0,0
CUST-010839,25.0,2.5,0,0,,,-1.0,1.0,1,0,,6,free,germany,affiliate,mobile,2026-01-01,1,0,0
CUST-002557,36.0,28.9,26,2,58.21,16.52,25.0,0.0,0,0,0.386,5,free,Spain,paid_search,mobile,2026-01-01,3,0,0
CUST-007673,41.0,25.9,9,0,57.11,20.73,567.0,9.0,2,1,0.135,3,free,United Kingdom,paid_search,mobile,2026-01-01,0,1,1
CUST-002249,30.0,6.4,6,3,16.13,6.78,84.0,,0,0,0.263,1,free,Germany,social,mobile,2026-01-01,2,0,0
CUST-000373,36.0,15.3,31,3,83.18,29.32,6.0,4.0,1,1,0.348,2,premium,Poland,paid_search,desktop,2026-01-01,1,0,0
CUST-004053,43.0,27.7,9,1,106.73,47.14,5.0,6.0,3,2,0.193,4,free,Spain,organic,desktop,2026-01-01,0,1,0
CUST-003938,41.0,17.5,7,1,45.08,19.99,4.0,2.0,1,1,0.251,2,free,United Kingdom,social,desktop,2026-01-01,2,0,0
CUST-000648,43.0,19.7,29,9,83.61,25.25,10.0,1.0,0,1,0.159,3,premium,GB,social,desktop,2026-01-01,5,0,0
CUST-004077,61.0,35.2,29,5,48.57,16.53,17.0,4.0,1,1,0.069,2,basic,France,paid_search,desktop,2026-01-01,1,0,0
CUST-000998,51.0,13.6,7,0,51.03,33.48,58.0,4.0,2,1,0.145,4,free,DE,paid_search,desktop,2026-01-01,0,1,1
CUST-004333,52.0,31.1,193,24,65.53,16.43,3.0,1.0,0,21,0.402,2,basic,France,social,desktop,2026-01-01,19,0,0
CUST-005578,53.0,33.7,31,2,42.07,16.09,26.0,0.0,0,3,0.0,9,free,United Kingdom,organic,mobile,2026-01-01,4,0,0
CUST-001177,34.0,12.1,20,4,22.13,4.46,3.0,0.0,0,3,0.164,10,basic,uk,social,mobile,2026-01-01,4,0,0
CUST-011913,27.0,29.0,6,0,29.78,13.03,494.0,1.0,1,3,0.2,6,free,United Kingdom,paid_search,mobile,2026-01-01,0,1,1
CUST-000552,31.0,14.8,9,0,32.26,11.54,108.0,0.0,0,0,0.156,6,FREE,United Kingdom,paid_search,desktop,2026-01-01,3,0,0
CUST-004841,63.0,27.7,5,1,45.73,8.84,23.0,9.0,0,0,0.235,0,free,Netherlands,organic,desktop,2026-01-01,2,0,0
CUST-004373,38.0,8.9,5,3,58.9,7.52,120.0,1.0,1,0,0.394,6,free,United Kingdom,organic,mobile,2026-01-01,2,0,0
CUST-003498,37.0,17.6,3,0,33.17,15.93,402.0,,0,0,0.215,1,free,United Kingdom,social,desktop,2026-01-01,0,1,1
CUST-005406,45.0,14.6,2,2,36.22,11.33,355.0,5.0,1,0,0.146,0,free,DE,organic,mobile,2026-01-01,1,0,0
CUST-003432,24.0,27.9,73,4,46.33,18.83,4.0,5.0,3,26,0.222,7,premium,United Kingdom,organic,tablet,2026-01-01,6,0,0
CUST-005770,18.0,20.2,38,3,53.84,19.42,5.0,0.0,0,2,0.1,5,premium,uk,paid_search,tablet,2026-01-01,5,0,0
CUST-007192,48.0,35.9,69,1,50.04,9.18,58.0,7.0,1,4,0.419,6,free,Poland,referral,mobile,2026-01-01,0,1,1
CUST-008162,38.0,13.9,2,1,58.81,17.07,304.0,2.0,2,1,0.517,5,free,France,referral,tablet,2026-01-01,0,1,1
CUST-006885,27.0,2.6,1,1,50.81,0.0,6.0,0.0,0,1,0.347,6,premium,Ireland,affiliate,mobile,2026-01-01,2,0,0
CUST-007573,42.0,7.8,3,1,74.65,28.24,68.0,1.0,1,0,0.267,1,free,Poland,organic,mobile,2026-01-01,0,1,1
CUST-008433,31.0,3.8,1,1,59.85,0.0,60.0,0.0,0,0,0.281,0,free,Netherlands,paid_search,mobile,2026-01-01,0,1,1
CUST-000694,28.0,34.1,16,0,48.83,14.39,7.0,6.0,0,5,0.454,1,free,Netherlands,organic,desktop,2026-01-01,1,0,0
CUST-002534,47.0,6.9,2,2,90.5,9.11,17.0,2.0,2,0,0.212,9,free,Poland,organic,tablet,2026-01-01,0,1,1
CUST-005012,34.0,2.8,0,0,,,-1.0,1.0,1,0,,3,free,Ireland,organic,mobile,2026-01-01,2,0,0
CUST-003444,34.0,8.7,4,0,74.8,21.17,174.0,0.0,0,0,0.0,3,basic,United Kingdom,social,desktop,2026-01-01,0,1,1
CUST-000983,34.0,20.1,4,0,56.99,22.21,542.0,0.0,0,0,0.27,5,free,United Kingdom,social,mobile,2026-01-01,0,1,1
CUST-007508,47.0,27.3,12,1,31.9,11.52,108.0,0.0,0,0,0.104,7,PREMIUM,Netherlands,paid_search,mobile,2026-01-01,0,1,1
CUST-011573,18.0,29.4,19,1,38.47,13.86,40.0,2.0,0,2,0.28,5,free,France,paid_search,desktop,2026-01-01,0,1,1
CUST-004223,18.0,29.9,52,4,56.48,19.41,3.0,8.0,2,8,0.308,7,FREE,Spain,paid_search,mobile,2026-01-01,3,0,0
CUST-000092,39.0,29.1,25,4,65.17,22.17,6.0,5.0,0,1,0.126,5,basic,uk,social,mobile,2026-01-01,2,0,0
CUST-002267,18.0,24.9,0,0,,,-1.0,2.0,0,0,,7,free,Poland,social,mobile,2026-01-01,0,1,1
CUST-008820,38.0,6.7,6,3,68.65,28.87,111.0,4.0,4,0,0.344,5,free,Germany,paid_search,mobile,2026-01-01,3,0,0
CUST-008867,18.0,4.5,9,2,52.19,18.02,17.0,0.0,0,1,0.102,4,basic,Germany,paid_search,mobile,2026-01-01,2,0,0
CUST-009631,36.0,2.0,6,2,27.93,9.61,3.0,0.0,0,1,0.256,2,free,France,organic,mobile,2026-01-01,2,0,0
CUST-000262,19.0,6.9,6,1,56.14,16.38,6.0,3.0,2,1,0.217,2,basic,GB,paid_search,mobile,2026-01-01,3,0,0
CUST-003338,29.0,2.7,1,0,51.08,0.0,46.0,0.0,0,0,0.372,0,free,France,affiliate,mobile,2026-01-01,1,0,0
CUST-011933,37.0,3.6,10,9,51.44,24.48,1.0,0.0,0,1,0.592,5,basic,United Kingdom,organic,desktop,2026-01-01,11,0,0
CUST-006086,18.0,27.7,34,5,39.45,11.54,38.0,3.0,0,9,0.28,8,basic,Netherlands,organic,mobile,2026-01-01,3,0,0
CUST-006963,30.0,12.9,46,5,47.4,12.59,3.0,0.0,0,5,0.314,3,basic,Netherlands,social,desktop,2026-01-01,8,0,0
CUST-000446,36.0,24.1,25,2,48.74,10.99,24.0,1.0,0,3,0.32,1,free,United Kingdom,referral,tablet,2026-01-01,3,0,0
CUST-003556,19.0,16.6,15,0,43.91,17.34,0.0,3.0,0,0,0.314,7,basic,United Kingdom,paid_search,mobile,2026-01-01,0,1,0
CUST-002195,39.0,24.0,42,1,84.73,24.87,0.0,3.0,1,2,0.396,3,free,Ireland,affiliate,desktop,2026-01-01,4,0,0
CUST-010052,,22.3,9,0,52.97,21.13,125.0,0.0,0,2,0.271,6,free,germany,paid_search,mobile,2026-01-01,2,0,0
CUST-007900,58.0,11.3,12,4,66.81,19.5,19.0,7.0,1,0,0.47,3,free,France,organic,tablet,2026-01-01,3,0,0
CUST-002868,41.0,6.5,8,4,40.24,14.57,23.0,0.0,0,3,0.329,10,free,Germany,organic,mobile,2026-01-01,2,0,0
CUST-002527,60.0,17.3,15,1,52.42,19.31,5.0,0.0,0,3,0.3,7,basic,Netherlands,organic,desktop,2026-01-01,1,0,0
CUST-008154,24.0,23.7,29,2,82.63,25.97,77.0,1.0,0,0,0.292,1,basic,United Kingdom,affiliate,desktop,2026-01-01,3,0,0
CUST-005642,21.0,11.0,10,3,41.97,16.36,47.0,0.0,0,4,0.147,3,PREMIUM,uk,referral,mobile,2026-01-01,0,1,0
CUST-011070,39.0,30.4,40,5,69.55,20.77,31.0,0.0,0,3,0.372,8,free,UK,paid_search,desktop,2026-01-01,0,1,1
CUST-001169,32.0,35.9,58,7,31.41,6.77,37.0,2.0,0,10,0.064,6,basic,France,affiliate,mobile,2026-01-01,7,0,0
CUST-004145,35.0,5.5,25,20,54.33,15.18,6.0,0.0,0,2,0.404,7,PREMIUM,germany,affiliate,mobile,2026-01-01,14,0,0
CUST-000085,35.0,23.0,18,3,84.46,20.69,3.0,0.0,0,3,0.084,4,premium,UK,paid_search,mobile,2026-01-01,2,0,0
CUST-003150,27.0,4.8,3,2,18.29,6.2,37.0,2.0,2,1,0.055,6,FREE,United Kingdom,organic,mobile,2026-01-01,3,0,0
CUST-009779,24.0,23.4,7,0,57.24,22.51,67.0,0.0,0,3,0.201,4,FREE,France,organic,desktop,2026-01-01,1,0,0
CUST-000881,21.0,4.0,3,2,146.59,46.63,37.0,0.0,0,0,0.592,5,free,United Kingdom,paid_search,mobile,2026-01-01,2,0,0
CUST-007068,28.0,6.7,10,5,88.71,38.15,2.0,0.0,0,2,0.007,1,free,Netherlands,social,mobile,2026-01-01,5,0,0
CUST-005729,34.0,15.5,20,1,75.62,22.62,1.0,0.0,0,1,0.305,6,free,Spain,affiliate,desktop,2026-01-01,1,0,0
CUST-001468,29.0,14.4,102,22,72.25,21.59,8.0,2.0,0,10,0.0,7,premium,United Kingdom,referral,mobile,2026-01-01,17,0,0
CUST-008995,25.0,1.8,0,0,,,-1.0,2.0,2,0,,8,free,Netherlands,social,desktop,2026-01-01,3,0,0
CUST-007338,,14.3,43,8,53.18,25.11,5.0,1.0,1,3,0.132,8,premium,Ireland,organic,mobile,2026-01-01,3,0,0
CUST-007109,45.0,10.8,2,0,66.66,25.57,152.0,3.0,1,0,0.535,0,free,Netherlands,social,mobile,2026-01-01,0,1,0
CUST-004327,65.0,30.7,58,7,62.57,6.38,3.0,14.0,3,1,0.456,7,premium,United Kingdom,affiliate,mobile,2026-01-01,10,0,0
CUST-004045,46.0,15.4,11,1,53.56,18.93,2.0,0.0,0,5,0.36,0,basic,United Kingdom,social,mobile,2026-01-01,3,0,0
CUST-004138,,10.0,7,3,45.39,15.07,68.0,2.0,0,2,0.393,8,free,Spain,organic,desktop,2026-01-01,4,0,0
CUST-003040,37.0,7.9,2,1,43.38,12.79,54.0,1.0,1,0,0.354,1,free,uk,paid_search,mobile,2026-01-01,0,1,1
CUST-007632,22.0,14.6,35,5,59.01,27.34,3.0,2.0,1,2,0.115,3,premium,Ireland,social,mobile,2026-01-01,3,0,0
CUST-010875,18.0,17.7,31,7,105.16,36.63,6.0,3.0,1,2,0.284,3,free,Spain,paid_search,desktop,2026-01-01,5,0,0
CUST-005263,33.0,21.6,8,3,38.79,13.57,179.0,16.0,6,0,0.259,4,free,France,organic,tablet,2026-01-01,0,1,1
CUST-000580,18.0,4.5,3,0,43.13,5.08,35.0,0.0,0,1,0.337,1,free,Poland,paid_search,mobile,2026-01-01,0,1,1
CUST-008629,29.0,10.8,13,1,26.64,4.91,33.0,5.0,2,0,0.575,0,free,Spain,organic,mobile,2026-01-01,2,0,0
CUST-009052,36.0,20.5,25,2,65.46,19.46,23.0,6.0,0,0,0.258,4,basic,Netherlands,paid_search,desktop,2026-01-01,5,0,0
CUST-006248,,16.9,44,6,63.3,17.57,3.0,2.0,2,0,0.78,3,basic,Spain,organic,mobile,2026-01-01,9,0,0
CUST-009682,36.0,31.7,46,2,27.93,12.71,14.0,4.0,1,2,0.147,5,free,germany,organic,mobile,2026-01-01,4,0,0
CUST-002468,35.0,24.7,6,0,48.34,9.54,644.0,7.0,1,1,0.737,3,free,Germany,organic,desktop,2026-01-01,0,1,0
CUST-004158,53.0,11.5,7,1,58.21,25.03,27.0,2.0,1,1,0.175,10,free,Netherlands,social,mobile,2026-01-01,2,0,0
CUST-006063,51.0,14.2,8,2,40.39,2.89,73.0,0.0,0,1,0.282,5,free,Spain,referral,mobile,2026-01-01,3,0,0
CUST-000414,74.0,5.6,7,4,48.58,22.77,54.0,3.0,3,1,0.588,1,free,Poland,organic,mobile,2026-01-01,8,0,0
CUST-000403,40.0,12.2,12,4,59.36,12.4,3.0,2.0,0,0,0.573,3,free,United Kingdom,paid_search,mobile,2026-01-01,8,0,0
CUST-004429,18.0,27.9,42,7,54.35,20.63,8.0,0.0,0,2,0.454,7,basic,Germany,social,mobile,2026-01-01,3,0,0
CUST-002085,56.0,5.6,9,9,62.14,14.42,8.0,0.0,0,0,0.268,4,premium,United Kingdom,affiliate,mobile,2026-01-01,7,0,0
CUST-003058,36.0,6.1,6,6,87.02,21.97,18.0,2.0,2,0,0.161,8,free,Poland,paid_search,mobile,2026-01-01,3,0,0
CUST-011769,49.0,13.5,5,1,52.72,7.78,27.0,2.0,1,0,0.173,4,free,United Kingdom,paid_search,mobile,2026-01-01,1,0,0
CUST-000165,49.0,15.6,17,4,30.99,13.11,31.0,1.0,0,1,0.414,4,FREE,Ireland,organic,mobile,2026-01-01,3,0,0
CUST-010964,36.0,1.0,1,1,104.24,0.0,13.0,2.0,2,0,0.162,0,BASIC,Ireland,social,mobile,2026-01-01,7,0,0
CUST-004303,42.0,5.7,2,0,48.42,17.07,22.0,1.0,1,0,0.037,2,free,France,referral,mobile,2026-01-01,0,1,0
CUST-007797,46.0,31.5,23,5,46.95,13.77,22.0,4.0,0,1,0.099,2,free,United Kingdom,referral,desktop,2026-01-01,1,0,0
CUST-009192,39.0,35.2,43,6,47.97,19.03,8.0,12.0,0,1,0.03,1,basic,United Kingdom,referral,desktop,2026-01-01,2,0,0
CUST-003318,31.0,14.9,6,0,35.64,15.66,70.0,0.0,0,1,0.552,6,free,United Kingdom,affiliate,desktop,2026-01-01,4,0,0
CUST-009856,54.0,17.9,12,2,29.41,9.23,94.0,1.0,1,0,0.51,7,free,Ireland,organic,mobile,2026-01-01,1,0,0
CUST-003935,30.0,7.4,1,0,26.37,0.0,93.0,0.0,0,0,0.0,10,free,Ireland,paid_search,mobile,2026-01-01,0,1,1
CUST-001848,27.0,19.9,16,0,46.62,10.45,144.0,0.0,0,3,0.189,3,basic,United Kingdom,social,desktop,2026-01-01,0,1,0
CUST-001335,43.0,19.6,40,5,52.93,21.85,8.0,0.0,0,5,0.174,3,basic,Germany,social,mobile,2026-01-01,1,0,0
CUST-009454,43.0,29.1,40,2,35.84,12.27,4.0,4.0,0,4,0.123,2,free,United Kingdom,social,mobile,2026-01-01,3,0,0
CUST-000754,26.0,33.7,11,1,53.45,26.04,145.0,2.0,1,0,0.633,1,free,Ireland,paid_search,desktop,2026-01-01,4,0,0
CUST-003065,,25.7,17,1,40.29,13.67,13.0,0.0,0,6,0.338,5,free,United Kingdom,affiliate,mobile,2026-01-01,2,0,0
CUST-000707,46.0,1.2,0,0,,,-1.0,0.0,0,0,,3,free,United Kingdom,paid_search,mobile,2026-01-01,1,0,0
CUST-003492,36.0,23.2,7,0,131.32,27.24,423.0,3.0,2,1,0.446,3,basic,Poland,organic,desktop,2026-01-01,0,1,0
CUST-004574,44.0,32.0,21,1,69.8,24.69,115.0,0.0,0,0,0.276,6,free,Germany,paid_search,desktop,2026-01-01,1,0,0
CUST-007285,54.0,5.0,0,0,,,-1.0,0.0,0,0,,3,free,Poland,social,mobile,2026-01-01,1,0,0
CUST-009097,18.0,5.4,16,7,59.4,27.2,3.0,2.0,2,0,0.295,3,basic,Spain,paid_search,desktop,2026-01-01,9,0,0
CUST-003152,35.0,8.8,32,10,39.97,10.8,23.0,0.0,0,1,0.158,1,PREMIUM,germany,social,mobile,2026-01-01,15,0,0
CUST-011500,57.0,34.8,5,0,52.19,18.08,936.0,4.0,0,1,0.261,1,basic,United Kingdom ,social,mobile,2026-01-01,0,1,1
CUST-003800,28.0,2.9,7,7,27.25,5.53,11.0,0.0,0,0,0.266,9,free,Germany,affiliate,mobile,2026-01-01,3,0,0
CUST-004023,38.0,19.9,42,5,41.83,13.21,36.0,4.0,2,3,0.106,3,premium,United Kingdom,social,mobile,2026-01-01,5,0,0
CUST-001075,26.0,17.3,7,1,94.25,31.7,76.0,1.0,0,0,0.013,1,free,Netherlands,paid_search,mobile,2026-01-01,1,0,0
CUST-008226,54.0,27.9,22,0,74.15,20.32,518.0,3.0,1,0,0.243,1,free,Poland,social,mobile,2026-01-01,0,1,1
CUST-003439,60.0,33.7,24,0,56.95,16.37,822.0,0.0,0,3,0.41,6,free,Germany,social,mobile,2026-01-01,0,1,0
CUST-006841,18.0,10.9,6,0,60.08,20.38,22.0,0.0,0,1,0.368,1,free,France,organic,desktop,2026-01-01,0,1,1
CUST-010986,41.0,9.3,12,5,41.8,16.34,75.0,0.0,0,3,0.0,7,FREE,DE,affiliate,mobile,2026-01-01,1,0,0
CUST-009113,43.0,31.1,16,2,67.41,20.85,9.0,0.0,0,4,0.14,4,free,Poland,social,mobile,2026-01-01,3,0,0
CUST-002430,64.0,10.4,1,0,73.75,0.0,91.0,1.0,1,0,0.305,2,free,France,referral,mobile,2026-01-01,1,0,0
CUST-000247,44.0,27.5,21,3,45.64,21.56,138.0,0.0,0,4,0.147,2,basic,Poland,paid_search,mobile,2026-01-01,3,0,0
CUST-003816,51.0,3.5,5,5,63.03,29.39,0.0,,0,0,0.325,9,premium,GB,social,mobile,2026-01-01,3,0,0
CUST-005768,,12.5,4,0,41.54,13.76,42.0,2.0,0,2,0.094,5,free,Spain,organic,mobile,2026-01-01,0,1,0
CUST-003633,43.0,2.3,2,2,51.7,9.0,56.0,0.0,0,0,0.091,6,basic,uk,social,desktop,2026-01-01,1,0,0
CUST-008725,58.0,33.5,18,1,22.02,7.48,16.0,1.0,0,2,0.117,1,free,UK,paid_search,mobile,2026-01-01,0,1,1
CUST-002263,34.0,2.1,1,1,52.44,0.0,43.0,0.0,0,1,0.287,2,free,Netherlands,social,desktop,2026-01-01,2,0,0
CUST-002247,58.0,21.1,17,1,54.84,11.59,13.0,1.0,0,2,0.617,5,free,United Kingdom,organic,desktop,2026-01-01,1,0,0
CUST-000836,46.0,28.2,72,4,58.25,14.65,1.0,4.0,0,2,0.243,6,basic,United Kingdom,social,mobile,2026-01-01,4,0,0
CUST-005065,28.0,19.0,8,1,42.97,17.55,8.0,1.0,0,0,0.045,4,free,United Kingdom ,social,mobile,2026-01-01,0,1,1
CUST-000433,37.0,29.9,4,0,30.34,5.45,843.0,1.0,0,0,0.586,6,free,United Kingdom,social,desktop,2026-01-01,0,1,1
CUST-005372,59.0,26.8,69,7,90.19,22.1,0.0,6.0,1,0,0.148,1,free,Germany,paid_search,desktop,2026-01-01,4,0,0
CUST-001174,35.0,7.2,1,0,53.11,0.0,99.0,0.0,0,0,0.286,4,free,France,organic,mobile,2026-01-01,1,0,0
CUST-006456,37.0,7.8,3,1,42.98,9.68,3.0,1.0,1,1,0.056,7,basic,Ireland,social,mobile,2026-01-01,2,0,0
CUST-004657,45.0,5.6,1,1,19.19,0.0,116.0,0.0,0,1,0.0,2,FREE,Spain,paid_search,mobile,2026-01-01,2,0,0
CUST-007583,31.0,25.0,37,2,136.01,52.95,16.0,5.0,0,0,0.08,2,free,France,affiliate,desktop,2026-01-01,4,0,0
CUST-008257,37.0,20.6,34,3,45.42,14.88,18.0,8.0,1,2,0.076,3,basic,United Kingdom,organic,mobile,2026-01-01,1,0,0
CUST-000251,39.0,7.3,7,3,64.83,12.51,25.0,2.0,2,0,0.329,6,free,Netherlands,referral,mobile,2026-01-01,4,0,0
CUST-005181,23.0,30.9,18,4,37.59,1.88,107.0,3.0,0,0,0.035,3,basic,GB,organic,mobile,2026-01-01,4,0,0
CUST-007239,18.0,10.9,6,2,47.37,16.29,60.0,1.0,0,0,0.008,9,basic,United Kingdom ,social,mobile,2026-01-01,5,0,0
CUST-011416,31.0,30.3,53,9,3822.9999999999995,15.9,15.0,6.0,1,1,0.164,9,basic,DE,paid_search,mobile,2026-01-01,1,0,0
CUST-005364,39.0,30.8,48,7,61.2,15.9,28.0,0.0,0,0,0.138,3,premium,United Kingdom,social,mobile,2026-01-01,4,0,0
CUST-005744,,17.0,12,0,40.16,17.36,84.0,1.0,0,1,0.276,3,free,United Kingdom,social,mobile,2026-01-01,0,1,1
CUST-003408,,23.3,33,5,53.84,23.88,40.0,0.0,0,2,0.43,5,premium,United Kingdom,organic,mobile,2026-01-01,6,0,0
CUST-002730,22.0,17.1,19,1,67.55,27.24,13.0,1.0,0,1,0.46,15,free,Germany,referral,mobile,2026-01-01,3,0,0
CUST-004955,,14.1,42,5,44.57,13.84,23.0,0.0,0,12,0.25,1,BASIC,Ireland,organic,mobile,2026-01-01,8,0,0
CUST-000434,29.0,5.6,4,3,39.64,16.17,19.0,0.0,0,0,0.286,2,basic,Ireland,paid_search,mobile,2026-01-01,1,0,0
CUST-005564,39.0,4.6,2,2,65.31,24.6,73.0,1.0,1,1,0.233,5,free,United Kingdom,organic,tablet,2026-01-01,1,0,0
CUST-009317,59.0,35.7,20,2,69.12,17.93,1.0,2.0,0,3,0.292,4,free,Spain,social,tablet,2026-01-01,3,0,0
CUST-011170,46.0,26.1,116,19,101.67,33.63,5.0,2.0,1,2,0.17,1,premium,United Kingdom,organic,mobile,2026-01-01,13,0,0
CUST-007385,43.0,22.8,37,7,52.56,12.11,9.0,5.0,1,2,0.459,2,basic,France,paid_search,desktop,2026-01-01,3,0,0
CUST-011743,41.0,20.5,28,8,75.36,25.84,26.0,9.0,1,1,0.178,3,basic,United Kingdom,organic,mobile,2026-01-01,0,1,1
CUST-005993,44.0,29.8,7,1,51.32,18.6,89.0,1.0,0,1,0.338,5,basic,Ireland,paid_search,mobile,2026-01-01,0,1,0
CUST-011840,46.0,11.2,4,1,102.7,24.5,15.0,0.0,0,1,0.157,5,free,Spain,organic,desktop,2026-01-01,2,0,0
CUST-004003,57.0,2.2,2,2,33.12,6.12,26.0,1.0,1,0,0.536,3,free,United Kingdom,organic,mobile,2026-01-01,3,0,0
CUST-008642,40.0,29.8,54,7,53.9,17.12,14.0,3.0,1,1,0.126,1,basic,Spain,organic,desktop,2026-01-01,6,0,0
CUST-001333,31.0,15.8,42,9,65.96,30.93,25.0,0.0,0,1,0.452,4,BASIC,DE,affiliate,tablet,2026-01-01,0,1,1
CUST-007975,46.0,5.7,10,9,36.61,7.27,3.0,2.0,2,1,0.101,0,free,United Kingdom,paid_search,mobile,2026-01-01,4,0,0
CUST-005471,41.0,21.7,19,1,71.14,27.44,30.0,11.0,3,2,0.014,3,free,DE,social,mobile,2026-01-01,0,1,1
CUST-009458,39.0,22.1,28,0,48.63,18.85,160.0,0.0,0,3,0.348,8,basic,Germany,organic,mobile,2026-01-01,0,1,1
CUST-001444,20.0,16.1,7,2,48.64,13.58,20.0,0.0,0,4,0.211,1,free,United Kingdom ,organic,mobile,2026-01-01,1,0,0
CUST-011072,37.0,27.3,23,3,24.86,9.32,22.0,4.0,1,0,0.302,1,basic,United Kingdom,paid_search,tablet,2026-01-01,3,0,0
CUST-005358,39.0,27.1,29,2,73.3,23.89,6.0,1.0,1,5,0.637,3,basic,Ireland,affiliate,mobile,2026-01-01,4,0,0
CUST-004311,38.0,19.2,24,4,60.21,12.95,26.0,2.0,1,1,0.0,4,basic,United Kingdom,paid_search,desktop,2026-01-01,1,0,0
CUST-004900,,21.5,25,5,78.2,16.82,6.0,8.0,3,4,0.031,2,free,GB,paid_search,mobile,2026-01-01,8,0,0
CUST-005624,40.0,31.5,52,2,67.66,34.56,19.0,6.0,2,4,0.815,2,FREE,Spain,affiliate,desktop,2026-01-01,4,0,0
CUST-008148,50.0,7.1,7,1,54.93,25.94,3.0,0.0,0,0,0.126,5,free,Ireland,affiliate,desktop,2026-01-01,0,1,1
CUST-006835,38.0,3.2,0,0,,,-1.0,1.0,1,0,,3,free,United Kingdom,referral,mobile,2026-01-01,1,0,0
